('69.35', 733059.41646826291)
('69.35', 733059.41649566847)
('69.35', 733059.41652326158)
('69.35', 733059.41655085422)
('69.35', 733059.41657840111)
('69.35', 733059.41660594742)
('69.35', 733059.4166347452)
('69.35', 733059.41666294017)
('69.35', 733059.41669081233)
('69.35', 733059.41671891406)
('69.35', 733059.41674697027)
('69.35', 733059.41677474848)
('69.35', 733059.41680261982)
('69.35', 733059.41683039791)
('69.57', 733059.41685822397)
('69.57', 733059.41688614048)
('69.37', 733059.41691414977)
('69.57', 733059.41694183985)
('69.57', 733059.41696961422)
('69.57', 733059.41699739732)
('69.57', 733059.4170251264)
('69.57', 733059.41705271881)
('69.57', 733059.41708049714)
('69.57', 733059.41710827476)
('69.45', 733059.41713600792)
('69.57', 733059.4171636051)
('69.57', 733059.41719119414)
('69.57', 733059.41721897852)
('69.57', 733059.41724675242)
('69.57', 733059.41727448639)
('69.57', 733059.4173020809)
('69.57', 733059.41732966981)
('69.57', 733059.41735744791)
('69.57', 733059.4173851813)
('69.57', 733059.4174129602)
('69.57', 733059.41744055285)
('69.57', 733059.41746833059)
('69.57', 733059.4174960634)
('69.57', 733059.4175236572)
('69.57', 733059.41755125148)
('69.57', 733059.41757884319)
('69.57', 733059.41760638962)
('69.57', 733059.41763398366)
('69.57', 733059.41766157723)
('69.57', 733059.41768917558)
('69.57', 733059.41771671851)
('69.57', 733059.41774431174)
('69.80', 733059.41777190461)
('69.58', 733059.41779949737)
('69.80', 733059.41782704764)
('69.80', 733059.41785477614)
('69.60', 733059.41788375785)
('69.60', 733059.41791195387)
('69.80', 733059.41793996457)
('69.80', 733059.41796777933)
('69.80', 733059.41799570527)
('69.64', 733059.41802362271)
('69.80', 733059.41805140185)
('69.80', 733059.41807885596)
('69.67', 733059.41810663487)
('69.80', 733059.41813445871)
('69.80', 733059.41816219583)
('69.80', 733059.41818978684)
('69.80', 733059.4182175165)
('69.72', 733059.41824529495)
('69.80', 733059.4182730281)
('69.80', 733059.41830062133)
('69.80', 733059.41832821351)
('69.80', 733059.41835599521)
('69.80', 733059.41838381672)
('69.80', 733059.41841150506)
('69.80', 733059.41843909631)
('69.80', 733059.41846674366)
('69.80', 733059.41849446937)
('69.80', 733059.41852220043)
('69.80', 733059.41854979622)
('69.80', 733059.41857738805)
('69.80', 733059.41860516521)
('69.80', 733059.4186327121)
('69.80', 733059.41866012115)
('69.80', 733059.41868771438)
('69.80', 733059.41871530656)
('69.80', 733059.41874285473)
('69.80', 733059.41877044737)
('69.80', 733059.41879804106)
('69.80', 733059.41882563406)
('69.80', 733059.41885318025)
('69.80', 733059.41888077394)
('69.80', 733059.4189083688)
('69.80', 733059.41893596144)
('69.80', 733059.41896355385)
('69.80', 733059.41899110051)
('69.80', 733059.41901851678)
('69.80', 733059.41904591769)
('69.80', 733059.41907351045)
('69.80', 733059.41910115525)
('69.80', 733059.41913022485)
('69.80', 733059.41915828316)
('69.80', 733059.41918633832)
('70.02', 733059.41921430128)
('70.02', 733059.41924208705)
('69.82', 733059.41926976503)
('69.82', 733059.41929717374)
('70.02', 733059.41932453553)
('70.02', 733059.4193517589)
('70.02', 733059.41937916703)
('70.02', 733059.41940657469)
('70.02', 733059.41943393648)
('70.02', 733059.41946115927)
('69.89', 733059.41948875226)
('70.02', 733059.4195163477)
('70.02', 733059.41954394267)
('70.02', 733059.4195713544)
('70.02', 733059.41959870886)
('70.02', 733059.41962630267)
('70.02', 733059.41965366516)
('70.02', 733059.41968088923)
('70.02', 733059.41970829898)
('70.02', 733059.41973588825)
('70.02', 733059.41976343538)
('70.02', 733059.4197908442)
('70.02', 733059.41981806676)
('70.02', 733059.41984529025)
('70.02', 733059.41987288219)
('70.02', 733059.4199002462)
('70.02', 733059.41992746817)
('70.02', 733059.41995487618)
('70.02', 733059.41998228361)
('70.02', 733059.4200098312)
('70.02', 733059.4200370555)
('70.02', 733059.42006427702)
('70.02', 733059.4200915012)
('70.02', 733059.42011904623)
('70.02', 733059.42014627112)
('70.02', 733059.42017349508)
('70.02', 733059.42020090041)
('70.02', 733059.42022807617)
('70.02', 733059.42025529966)
('70.02', 733059.42028252373)
('70.02', 733059.42030974559)
('70.02', 733059.42033692356)
('70.02', 733059.42036525591)
('70.02', 733059.42039341142)
('70.02', 733059.42042099987)
('70.02', 733059.42044873117)
('70.02', 733059.42047641613)
('70.02', 733059.42050396476)
('70.25', 733059.42053155671)
('70.03', 733059.42055914993)
('70.03', 733059.42058674339)
('70.03', 733059.42061415198)
('70.03', 733059.42064169864)
('70.25', 733059.42066929245)
('70.25', 733059.42069668649)
('70.06', 733059.42072425131)
('70.25', 733059.42075183953)
('70.07', 733059.42077943287)
('70.25', 733059.42080679548)
('70.25', 733059.42083420302)
('70.25', 733059.42086161184)
('70.11', 733059.42088920588)
('70.25', 733059.42091656732)
('70.25', 733059.42094379163)
('70.25', 733059.42097119719)
('70.25', 733059.4209987903)
('70.16', 733059.42102638539)
('70.25', 733059.42105374695)
('70.25', 733059.42108115391)
('70.25', 733059.42110856238)
('70.25', 733059.42113615491)
('70.25', 733059.42116351868)
('70.25', 733059.42119074101)
('70.25', 733059.42121796415)
('70.25', 733059.42124537122)
('70.25', 733059.42127273325)
('70.25', 733059.42129995651)
('70.25', 733059.42132736591)
('70.25', 733059.42135458661)
('70.25', 733059.42138176376)
('70.25', 733059.42140898784)
('70.25', 733059.42143621051)
('70.25', 733059.42146343319)
('70.25', 733059.42149061407)
('70.25', 733059.42151783651)
('70.25', 733059.421545055)
('70.25', 733059.42157227919)
('70.25', 733059.42159968545)
('70.25', 733059.42162829731)
('70.25', 733059.42165612651)
('70.25', 733059.42168385477)
('70.25', 733059.42171158665)
('70.25', 733059.42173941515)
('70.25', 733059.42176691268)
('70.25', 733059.42179427424)
('70.25', 733059.42182163626)
('70.25', 733059.42184885859)
('70.25', 733059.4218762666)
('70.25', 733059.42190367565)
('70.25', 733059.42193109239)
('70.25', 733059.42195844697)
('70.25', 733059.42198566848)
('70.25', 733059.42201326182)
('70.25', 733059.4220406696)
('70.25', 733059.42206784652)
('70.25', 733059.42209511646)
('70.25', 733059.42212248046)
('70.47', 733059.42215007136)
('70.26', 733059.42217752477)
('70.47', 733059.42220502661)
('70.27', 733059.42223224952)
('70.27', 733059.42225970351)
('70.27', 733059.42228701804)
('70.28', 733059.42231442744)
('70.28', 733059.42234165152)
('70.28', 733059.42236887175)
('70.47', 733059.42239623331)
('70.29', 733059.42242345691)
('70.29', 733059.42245086539)
('70.47', 733059.42247808806)
('70.31', 733059.4225054495)
('70.31', 733059.42253267241)
('70.47', 733059.42255989753)
('70.32', 733059.42258730798)
('70.33', 733059.42261457234)
('70.33', 733059.4226418878)
('70.47', 733059.4226691107)
('70.34', 733059.42269633489)
('70.47', 733059.4227237422)
('70.47', 733059.42275110423)
('70.47', 733059.42277833447)
('70.47', 733059.42280573968)
('70.47', 733059.42283314315)
('70.47', 733059.42286143138)
('70.39', 733059.42288954474)
('70.39', 733059.42291741213)
('70.47', 733059.42294509255)
('70.47', 733059.42297291628)
('70.47', 733059.4230005088)
('70.47', 733059.42302815034)
('70.47', 733059.4230556991)
('70.47', 733059.42308328836)
('70.47', 733059.42311065306)
('70.47', 733059.42313829355)
('70.47', 733059.42316583719)
('70.47', 733059.4231934296)
('70.47', 733059.42322079232)
('70.47', 733059.42324838566)
('70.47', 733059.42327597935)
('70.47', 733059.42330357211)
('70.47', 733059.42333093332)
('70.47', 733059.42335862457)
('70.47', 733059.42338612431)
('70.47', 733059.4234137137)
('70.47', 733059.42344112101)
('70.47', 733059.42346848326)
('70.47', 733059.42349570605)
('70.47', 733059.42352329963)
('70.47', 733059.42355066293)
('70.47', 733059.42357806943)
('70.47', 733059.4236056637)
('70.47', 733059.423633256)
('70.47', 733059.42366080382)
('70.47', 733059.42368821183)
('70.47', 733059.4237154338)
('70.47', 733059.42374284193)
('70.47', 733059.42377048254)
('70.47', 733059.42379779753)
('70.47', 733059.42382502125)
('70.47', 733059.42385224288)
('70.47', 733059.42387965089)
('70.47', 733059.42390701221)
('70.47', 733059.42393423629)
('70.47', 733059.42396164441)
('70.47', 733059.42398882075)
('70.70', 733059.42401604471)
('70.48', 733059.42404345213)
('70.70', 733059.42407104617)
('70.49', 733059.42409891845)
('70.49', 733059.42412753438)
('70.50', 733059.42415535217)
('70.50', 733059.42418320174)
('70.70', 733059.42421123362)
('70.51', 733059.42423910741)
('70.51', 733059.42426692997)
('70.70', 733059.42429466208)
('70.53', 733059.42432211549)
('70.53', 733059.42434966448)
('70.53', 733059.42437707225)
('70.53', 733059.42440466466)
('70.54', 733059.42443225731)
('70.54', 733059.42445980583)
('70.54', 733059.42448721337)
('70.70', 733059.42451481242)
('70.56', 733059.42454239936)
('70.56', 733059.4245697615)
('70.56', 733059.42459716974)
('70.56', 733059.42462494946)
('70.70', 733059.42465254199)
('70.70', 733059.42468009004)
('70.57', 733059.42470754229)
('70.58', 733059.42473490525)
('70.58', 733059.42476249719)
('70.58', 733059.42479009309)
('70.70', 733059.42481763847)
('70.70', 733059.42484486243)
('70.70', 733059.42487208452)
('70.60', 733059.42489949148)
('70.70', 733059.42492689984)
('70.70', 733059.42495426198)
('70.62', 733059.42498148605)
('70.62', 733059.42500889243)
('70.70', 733059.42503625527)
('70.70', 733059.42506347783)
('70.70', 733059.42509070411)
('70.70', 733059.42511810863)
('70.70', 733059.42514528474)
('70.70', 733059.42517250811)
('70.70', 733059.42519973614)
('70.70', 733059.42522695416)
('70.70', 733059.42525417684)
('70.67', 733059.42528154491)
('70.70', 733059.4253087613)
('70.70', 733059.42533598503)
('70.69', 733059.42536478164)
('70.70', 733059.42539269908)
('70.69', 733059.42542038672)
('70.70', 733059.42544816551)
('70.70', 733059.42547594476)
('70.70', 733059.42550358118)
('70.70', 733059.42553122109)
('70.70', 733059.4255587213)
('70.70', 733059.42558617541)
('70.70', 733059.42561367783)
('70.70', 733059.42564090271)
('70.70', 733059.42566830758)
('70.70', 733059.42569571559)
('70.70', 733059.42572307971)
('70.70', 733059.42575067165)
('70.70', 733059.4257780785)
('70.70', 733059.42580595019)
('70.70', 733059.42583363655)
('70.70', 733059.42586104362)
('70.70', 733059.42588863801)
('70.70', 733059.42591622996)
('70.70', 733059.42594382365)
('70.70', 733059.42597132502)
('70.70', 733059.42599891755)
('70.70', 733059.42602651904)
('70.70', 733059.42605406092)
('70.70', 733059.42608146707)
('70.70', 733059.42610887496)
('70.70', 733059.42613632861)
('70.70', 733059.42616387538)
('70.70', 733059.4261912381)
('70.70', 733059.42621864809)
('70.70', 733059.4262460554)
('70.70', 733059.4262734619)
('70.92', 733059.4263008238)
('70.71', 733059.42632823298)
('70.71', 733059.42635564622)
('70.71', 733059.42638304923)
('70.71', 733059.42641045584)
('70.71', 733059.42643781821)
('70.71', 733059.42646523158)
('70.71', 733059.42649263458)
('70.71', 733059.42652004829)
('70.71', 733059.4265474038)
('70.72', 733059.42657481483)
('70.72', 733059.42660305498)
('70.72', 733059.42663171305)
('70.72', 733059.42665930453)
('70.72', 733059.42668722221)
('70.72', 733059.42671518715)
('70.72', 733059.42674283346)
('70.72', 733059.42677061085)
('70.72', 733059.42679834436)
('70.72', 733059.42682611523)
('70.73', 733059.42685370997)
('70.72', 733059.42688125907)
('70.72', 733059.42690884846)
('70.72', 733059.42693644157)
('70.72', 733059.426964037)
('70.72', 733059.42699177016)
('70.72', 733059.42701913556)
('70.72', 733059.42704672273)
('70.72', 733059.42707432073)
('70.72', 733059.42710204958)
('70.72', 733059.42712964164)
('70.72', 733059.42715704883)
('70.72', 733059.42718465091)
('70.72', 733059.42721200583)
('70.72', 733059.42723946122)
('70.92', 733059.4272670527)
('70.73', 733059.42729464464)
('70.92', 733059.4273223771)
('70.74', 733059.42734974192)
('70.92', 733059.42737715086)
('70.75', 733059.42740460264)
('70.92', 733059.42743233556)
('70.76', 733059.42745969619)
('70.76', 733059.42748710513)
('70.77', 733059.42751455784)
('70.92', 733059.42754192092)
('70.78', 733059.42756928271)
('70.78', 733059.42759669037)
('70.92', 733059.42762409907)
('70.79', 733059.42765150568)
('70.80', 733059.42767886864)
('70.92', 733059.42770627805)
('70.92', 733059.42773368838)
('70.82', 733059.42776105297)
('70.83', 733059.42778845481)
('70.83', 733059.42781586375)
('70.92', 733059.42784363276)
('70.92', 733059.42787243752)
('70.92', 733059.42790035554)
('70.92', 733059.42792845808)
('70.92', 733059.42795637622)
('70.92', 733059.42798420088)
('70.92', 733059.42801188689)
('70.92', 733059.4280398034)
('70.92', 733059.42806748906)
('70.92', 733059.42809508205)
('70.88', 733059.42812263023)
('70.92', 733059.42815008375)
('70.92', 733059.42817763134)
('70.92', 733059.4282052248)
('70.92', 733059.42823281861)
('70.90', 733059.42826022732)
('70.92', 733059.42828777188)
('70.92', 733059.42831537104)
('70.92', 733059.42834291304)
('70.91', 733059.42837032175)
('70.92', 733059.42839772836)
('70.92', 733059.4284253231)
('70.92', 733059.42845291551)
('70.92', 733059.42848027835)
('70.92', 733059.42850768601)
('70.92', 733059.42853509448)
('70.92', 733059.42856268701)
('70.92', 733059.42859028024)
('70.92', 733059.42861764261)
('70.92', 733059.42864523514)
('70.92', 733059.42867282929)
('70.92', 733059.42870023742)
('70.92', 733059.42872759956)
('70.92', 733059.42875504366)
('70.92', 733059.42878241395)
('70.92', 733059.4288097769)
('70.92', 733059.42883736955)
('70.92', 733059.42886477918)
('70.92', 733059.42889218742)
('70.92', 733059.42891954735)
('70.92', 733059.42894696177)
('70.92', 733059.42897437117)
('70.92', 733059.42900177254)
('70.92', 733059.42902917985)
('70.92', 733059.42905658961)
('70.92', 733059.4290839514)
('70.92', 733059.42911302554)
('70.92', 733059.42914094194)
('70.92', 733059.42916872038)
('70.92', 733059.42919664085)
('70.92', 733059.42922437517)
('70.92', 733059.42925196385)
('70.92', 733059.4292797884)
('70.92', 733059.42930729035)
('70.92', 733059.42933488172)
('70.92', 733059.42936261441)
('70.92', 733059.42939006968)
('70.92', 733059.42941780167)
('70.92', 733059.42944539408)
('70.92', 733059.42947317252)
('70.92', 733059.42950086191)
('70.92', 733059.42952831346)
('70.92', 733059.42955585988)
('70.92', 733059.42958346033)
('70.92', 733059.42961104773)
('70.92', 733059.42963859404)
('70.92', 733059.4296660024)
